Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TM","Detailed trade matrix","68","France","44","Colombia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","7","","Official data",""
"TM","Detailed trade matrix","68","France","44","Colombia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","2","","Official data",""
"TM","Detailed trade matrix","68","France","45","Comoros","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","4","","Official data",""
"TM","Detailed trade matrix","68","France","46","Congo","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","12","","Official data",""
"TM","Detailed trade matrix","68","France","46","Congo","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","4","","Official data",""
"TM","Detailed trade matrix","68","France","107","Côte d'Ivoire","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","7","","Official data",""
"TM","Detailed trade matrix","68","France","107","Côte d'Ivoire","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","41","","Official data",""
"TM","Detailed trade matrix","68","France","98","Croatia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","29","","Official data",""
"TM","Detailed trade matrix","68","France","98","Croatia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","23","","Official data",""
"TM","Detailed trade matrix","68","France","49","Cuba","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","50","Cyprus","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","207","","Official data",""
"TM","Detailed trade matrix","68","France","50","Cyprus","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","155","","Official data",""
"TM","Detailed trade matrix","68","France","167","Czechia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","446","","Official data",""
"TM","Detailed trade matrix","68","France","167","Czechia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","499","","Official data",""
"TM","Detailed trade matrix","68","France","250","Democratic Republic of the Congo","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","37","","Official data",""
"TM","Detailed trade matrix","68","France","250","Democratic Republic of the Congo","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","40","","Official data",""
"TM","Detailed trade matrix","68","France","54","Denmark","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","653","","Official data",""
"TM","Detailed trade matrix","68","France","54","Denmark","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","842","","Official data",""
"TM","Detailed trade matrix","68","France","72","Djibouti","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","7","","Official data",""
"TM","Detailed trade matrix","68","France","72","Djibouti","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","48","","Official data",""
"TM","Detailed trade matrix","68","France","56","Dominican Republic","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","56","Dominican Republic","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","58","Ecuador","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","59","Egypt","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","10","","Official data",""
"TM","Detailed trade matrix","68","France","61","Equatorial Guinea","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","5","","Official data",""
"TM","Detailed trade matrix","68","France","61","Equatorial Guinea","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","63","Estonia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","137","","Official data",""
"TM","Detailed trade matrix","68","France","63","Estonia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","98","","Official data",""
"TM","Detailed trade matrix","68","France","238","Ethiopia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","20","","Official data",""
"TM","Detailed trade matrix","68","France","67","Finland","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","616","","Official data",""
"TM","Detailed trade matrix","68","France","67","Finland","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","396","","Official data",""
"TM","Detailed trade matrix","68","France","68","France","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","37","","Official data",""
"TM","Detailed trade matrix","68","France","68","France","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","38","","Official data",""
"TM","Detailed trade matrix","68","France","70","French Polynesia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","151","","Official data",""
"TM","Detailed trade matrix","68","France","70","French Polynesia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","152","","Official data",""
"TM","Detailed trade matrix","68","France","74","Gabon","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","178","","Official data",""
"TM","Detailed trade matrix","68","France","74","Gabon","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","542","","Official data",""
"TM","Detailed trade matrix","68","France","73","Georgia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","79","Germany","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","2110","","Official data",""
"TM","Detailed trade matrix","68","France","79","Germany","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","1377","","Official data",""
"TM","Detailed trade matrix","68","France","81","Ghana","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","9","","Official data",""
"TM","Detailed trade matrix","68","France","81","Ghana","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","30","","Official data",""
"TM","Detailed trade matrix","68","France","84","Greece","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","272","","Official data",""
"TM","Detailed trade matrix","68","France","84","Greece","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","716","","Official data",""
"TM","Detailed trade matrix","68","France","89","Guatemala","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","89","Guatemala","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","90","Guinea","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","90","Guinea","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","18","","Official data",""
"TM","Detailed trade matrix","68","France","91","Guyana","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","8","","Official data",""
"TM","Detailed trade matrix","68","France","93","Haiti","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","93","Haiti","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","97","Hungary","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","17","","Official data",""
"TM","Detailed trade matrix","68","France","97","Hungary","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","13","","Official data",""
"TM","Detailed trade matrix","68","France","99","Iceland","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","2","","Official data",""
"TM","Detailed trade matrix","68","France","99","Iceland","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","6","","Official data",""
"TM","Detailed trade matrix","68","France","101","Indonesia","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","101","Indonesia","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","2","","Official data",""
"TM","Detailed trade matrix","68","France","103","Iraq","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","224","","Official data","Kurdistan region is excluded"
"TM","Detailed trade matrix","68","France","103","Iraq","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","11","","Official data","Kurdistan region is excluded"
"TM","Detailed trade matrix","68","France","104","Ireland","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","674","","Official data",""
"TM","Detailed trade matrix","68","France","104","Ireland","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","261","","Official data",""
"TM","Detailed trade matrix","68","France","106","Italy","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","5258","","Official data",""
"TM","Detailed trade matrix","68","France","106","Italy","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","4170","","Official data",""
"TM","Detailed trade matrix","68","France","110","Japan","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","92","","Official data",""
"TM","Detailed trade matrix","68","France","110","Japan","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","2","","Official data",""
"TM","Detailed trade matrix","68","France","112","Jordan","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","66","","Official data",""
"TM","Detailed trade matrix","68","France","112","Jordan","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","3","","Official data",""
"TM","Detailed trade matrix","68","France","108","Kazakhstan","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","114","Kenya","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","114","Kenya","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","16","","Official data",""
"TM","Detailed trade matrix","68","France","118","Kuwait","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","118","Kuwait","5910","Export Quantity","1061","Meat, chicken, canned","2017","2017","tonnes","8","","Official data",""
"TM","Detailed trade matrix","68","France","120","Lao People's Democratic Republic","5910","Export Quantity","1061","Meat, chicken, canned","2013","2013","tonnes","0","","Official data",""
