Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","79","Germany","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","840","","Official data"
"PP","Producer Prices","79","Germany","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","SLC","1292","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1285.3","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","946.6","","Official data"
"PP","Producer Prices","79","Germany","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","1455.9","","Official data"
"PP","Producer Prices","79","Germany","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","119.39","Fc","Calculated data"
"PP","Producer Prices","79","Germany","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","88.32","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","127.02","Fc","Calculated data"
"PP","Producer Prices","81","Ghana","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","100.69","Fc","Calculated data"
"PP","Producer Prices","84","Greece","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","1546.3","","Official data"
"PP","Producer Prices","84","Greece","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","1780","","Official data"
"PP","Producer Prices","84","Greece","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","1411.9","","Official data"
"PP","Producer Prices","84","Greece","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","LCU","1820","","Official data"
"PP","Producer Prices","84","Greece","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","1546.3","","Official data"
"PP","Producer Prices","84","Greece","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","1780","","Official data"
"PP","Producer Prices","84","Greece","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","1411.9","","Official data"
"PP","Producer Prices","84","Greece","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","SLC","1820","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","2053.1","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","2363.4","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","1591","","Official data"
"PP","Producer Prices","84","Greece","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","2050.9","","Official data"
"PP","Producer Prices","84","Greece","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","97.66","Fc","Calculated data"
"PP","Producer Prices","84","Greece","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","99.85","Fc","Calculated data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","12676.6","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7001","January","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7002","February","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7003","March","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7004","April","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7005","May","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7006","June","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7007","July","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7008","August","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7009","September","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7010","October","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7011","November","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7012","December","LCU","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","12676.6","","Official data"
"PP","Producer Prices","86","Grenada","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","SLC","15418.5","","Official data"
"PP","Producer Prices","86","Grenada","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","4695","","Official data"
"PP","Producer Prices","86","Grenada","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","5710.6","","Official data"
"PP","Producer Prices","86","Grenada","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","81.28","Fc","Calculated data"
"PP","Producer Prices","86","Grenada","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","98.86","Fc","Calculated data"
"PP","Producer Prices","90","Guinea","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","29070915.7","","Official data"
"PP","Producer Prices","90","Guinea","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","29070915.7","","Official data"
"PP","Producer Prices","90","Guinea","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","3198.7","","Official data"
"PP","Producer Prices","90","Guinea","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","102.49","Fc","Calculated data"
"PP","Producer Prices","90","Guinea","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","101.82","Fc","Calculated data"
"PP","Producer Prices","91","Guyana","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","381051","","Official data"
"PP","Producer Prices","91","Guyana","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","419900","","Official data"
"PP","Producer Prices","91","Guyana","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","381051","","Official data"
"PP","Producer Prices","91","Guyana","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","419900","","Official data"
"PP","Producer Prices","91","Guyana","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1855.2","","Official data"
"PP","Producer Prices","91","Guyana","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","2033.4","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","291923","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7001","January","LCU","294637","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7002","February","LCU","296888","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7003","March","LCU","298766","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7004","April","LCU","296229","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7005","May","LCU","298666","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7006","June","LCU","294407","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7007","July","LCU","293566","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7008","August","LCU","291525","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7009","September","LCU","290578","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7010","October","LCU","287908","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7011","November","LCU","281084","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7012","December","LCU","276914","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","411159.2","Fc","Calculated data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","248176","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7001","January","LCU","243627","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7002","February","LCU","250093","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7003","March","LCU","249985","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7004","April","LCU","248991","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7005","May","LCU","246372","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7006","June","LCU","248725","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7007","July","LCU","248674","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7008","August","LCU","249879","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7009","September","LCU","250286","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7010","October","LCU","251899","","Official data"
"PP","Producer Prices","97","Hungary","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7011","November","LCU","247643","","Official data"
